"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-2-9","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-8","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-7","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-6","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-5","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-2","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-2-1","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-31","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-30","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-29","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-26","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-25","154,500.00","154,500.00","158,000.00","151,000.00","","0.00%"
"2018-1-24","154,500.00","154,500.00","158,000.00","151,000.00","","-1.28%"
"2018-1-23","156,500.00","156,500.00","160,000.00","153,000.00","","0.00%"
"2018-1-22","156,500.00","156,500.00","160,000.00","153,000.00","","0.00%"
"2018-1-19","156,500.00","156,500.00","160,000.00","153,000.00","","-1.26%"
"2018-1-18","158,500.00","158,500.00","162,000.00","155,000.00","","0.00%"
"2018-1-17","158,500.00","158,500.00","162,000.00","155,000.00","","0.00%"
"2018-1-16","158,500.00","158,500.00","162,000.00","155,000.00","","0.00%"
"2018-1-15","158,500.00","158,500.00","162,000.00","155,000.00","","-1.86%"
"2018-1-12","161,500.00","161,500.00","165,000.00","158,000.00","","0.00%"
"2018-1-11","161,500.00","161,500.00","165,000.00","158,000.00","","0.00%"
"2018-1-10","161,500.00","161,500.00","165,000.00","158,000.00","","0.00%"
"2018-1-9","161,500.00","161,500.00","165,000.00","158,000.00","","-1.52%"
"2018-1-8","164,000.00","164,000.00","168,000.00","160,000.00","","0.00%"
"2018-1-5","164,000.00","164,000.00","168,000.00","160,000.00","","-1.20%"
"2018-1-4","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2018-1-3","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2018-1-2","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-29","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-28","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-27","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-26","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-25","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-22","166,000.00","166,000.00","170,000.00","162,000.00","","0.00%"
"2017-12-21","166,000.00","166,000.00","170,000.00","162,000.00","","-1.78%"
"2017-12-20","169,000.00","169,000.00","173,000.00","165,000.00","","0.00%"
"2017-12-19","169,000.00","169,000.00","173,000.00","165,000.00","","0.00%"
"2017-12-18","169,000.00","169,000.00","173,000.00","165,000.00","","0.00%"
"2017-12-15","169,000.00","169,000.00","173,000.00","165,000.00","","0.00%"
"2017-12-14","169,000.00","169,000.00","173,000.00","165,000.00","","-1.17%"
"2017-12-13","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-12","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-11","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-8","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-7","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-6","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-5","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-4","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-12-1","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-30","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-29","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-28","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-27","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-24","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-23","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-22","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-21","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-20","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-17","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-16","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-15","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-14","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-13","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-10","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-9","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-8","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-7","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-6","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-3","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-2","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-11-1","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-31","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-30","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-27","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-26","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-25","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-24","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-23","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-20","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-19","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-18","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-17","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-16","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-13","171,000.00","171,000.00","175,000.00","167,000.00","","0.00%"
"2017-10-12","171,000.00","171,000.00","175,000.00","167,000.00","","1.79%"
"2017-10-11","168,000.00","168,000.00","172,000.00","164,000.00","","3.07%"
"2017-10-10","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-10-9","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-29","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-28","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-27","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-26","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-22","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-21","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-20","163,000.00","163,000.00","167,000.00","159,000.00","","0.00%"
"2017-9-19","163,000.00","163,000.00","167,000.00","159,000.00","","3.16%"
"2017-9-18","158,000.00","158,000.00","162,000.00","154,000.00","","0.00%"
"2017-9-15","158,000.00","158,000.00","162,000.00","154,000.00","","0.00%"
"2017-9-14","158,000.00","158,000.00","162,000.00","154,000.00","","0.00%"
"2017-9-13","158,000.00","158,000.00","162,000.00","154,000.00","","0.00%"
"2017-9-12","158,000.00","158,000.00","162,000.00","154,000.00","","0.00%"
"2017-9-11","158,000.00","158,000.00","162,000.00","154,000.00","","1.28%"
"2017-9-8","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-9-7","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-9-6","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-9-5","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-9-4","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-9-1","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-31","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-30","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-29","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-28","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-25","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-24","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-23","156,000.00","156,000.00","160,000.00","152,000.00","","0.00%"
"2017-8-22","156,000.00","156,000.00","160,000.00","152,000.00","","2.97%"
"2017-8-21","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-18","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-17","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-16","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-15","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-14","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-11","151,500.00","151,500.00","156,000.00","147,000.00","","0.00%"
"2017-8-10","151,500.00","151,500.00","156,000.00","147,000.00","","2.02%"
"2017-8-8","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-8-7","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-8-4","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-8-3","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-8-2","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-8-1","148,500.00","148,500.00","153,000.00","144,000.00","","0.00%"
"2017-7-31","148,500.00","148,500.00","153,000.00","144,000.00","","2.06%"
"2017-7-28","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-27","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-26","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-25","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-24","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-21","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-20","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-19","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-18","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-17","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-14","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-13","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-12","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-11","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-10","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-7","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-6","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-5","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-4","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-7-3","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-6-30","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-6-29","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-6-28","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-6-27","145,500.00","145,500.00","150,000.00","141,000.00","","0.00%"
"2017-6-26","145,500.00","145,500.00","150,000.00","141,000.00","","0.69%"
"2017-6-23","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-22","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-21","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-20","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-19","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-16","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-15","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-14","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-13","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-12","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-9","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-8","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-7","144,500.00","144,500.00","149,000.00","140,000.00","","0.00%"
"2017-6-6","144,500.00","144,500.00","149,000.00","140,000.00","","1.05%"
"2017-6-5","143,000.00","143,000.00","147,000.00","139,000.00","","0.00%"
"2017-6-2","143,000.00","143,000.00","147,000.00","139,000.00","","0.00%"
"2017-6-1","143,000.00","143,000.00","147,000.00","139,000.00","","1.42%"
"2017-5-31","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-30","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-26","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-25","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-24","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-23","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-22","141,000.00","141,000.00","145,000.00","137,000.00","","0.00%"
"2017-5-19","141,000.00","141,000.00","145,000.00","137,000.00","","3.68%"
"2017-5-18","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-17","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-16","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-15","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-12","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-11","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
"2017-5-10","136,000.00","136,000.00","140,000.00","132,000.00","","0.00%"
