TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20210101,2021,52,2021,152,CHL,Chile,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1476304,FALSE,8,kg,1476304,FALSE,1476304,FALSE,0,FALSE,0,12841567,12841567,0,TRUE,FALSE
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107806.207,TRUE,8,kg,107777,FALSE,107806.207,TRUE,0,FALSE,868100,0,868100,6,TRUE,FALSE
C,A,20210101,2021,52,2021,203,CZE,Czechia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000,FALSE,8,kg,3000,FALSE,3000,FALSE,0,FALSE,25355,23453,25355,0,FALSE,TRUE
C,A,20210101,2021,52,2021,124,CAN,Canada,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12875,FALSE,8,kg,12875,FALSE,12875,FALSE,0,FALSE,,59598.354,59598.354,0,FALSE,TRUE
C,A,20210101,2021,52,2021,124,CAN,Canada,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,35.889,35.889,0,FALSE,TRUE
C,A,20210101,2021,52,2021,144,LKA,Sri Lanka,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,125,FALSE,8,kg,125,FALSE,125,FALSE,0,FALSE,3032.956,0,3032.956,0,TRUE,FALSE
C,A,20210101,2021,52,2021,152,CHL,Chile,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32.7,FALSE,8,kg,32.7,FALSE,32.7,FALSE,0,FALSE,2860.67,2318.12,2860.67,0,TRUE,FALSE
C,A,20210101,2021,52,2021,152,CHL,Chile,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60782010,FALSE,8,kg,60782010,FALSE,60782010,FALSE,0,FALSE,0,390098115,390098115,0,TRUE,FALSE
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,211599.664,TRUE,8,kg,211541,FALSE,211599.664,TRUE,0,FALSE,2582599,0,2582599,6,TRUE,FALSE
C,A,20210101,2021,52,2021,188,CRI,Costa Rica,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250,FALSE,8,kg,250,FALSE,250,FALSE,0,FALSE,8937.5,0,8937.5,0,TRUE,FALSE
C,A,20210101,2021,52,2021,203,CZE,Czechia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1952,FALSE,8,kg,1952,FALSE,1952,FALSE,0,FALSE,39813,36827,39813,0,FALSE,TRUE
C,A,20210101,2021,52,2021,214,DOM,Dominican Rep.,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,FALSE,8,kg,200,FALSE,200,FALSE,0,FALSE,9400.22,6900,9400.22,0,FALSE,TRUE
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,0.1,FALSE,0,FALSE,0,FALSE,416.08,0,416.08,0,FALSE,TRUE
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.85,TRUE,-1,N/A,0,FALSE,46.85,TRUE,0,FALSE,482.558,0,482.558,6,FALSE,TRUE
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,125069,FALSE,8,kg,125069,FALSE,125069,FALSE,0,FALSE,932939.643,0,932939.643,0,FALSE,TRUE
C,A,20210101,2021,52,2021,218,ECU,Ecuador,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56.52,FALSE,8,kg,56.52,FALSE,32.735,FALSE,0,FALSE,3226.922,3178.42,3226.922,0,FALSE,TRUE
C,A,20210101,2021,52,2021,231,ETH,Ethiopia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,FALSE,8,kg,200,FALSE,200,FALSE,0,FALSE,3478.8,0,3478.8,0,TRUE,FALSE
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12010.893,TRUE,-1,N/A,0,FALSE,12010.893,TRUE,0,FALSE,186195.259,0,186195.259,6,FALSE,TRUE
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,824,FALSE,8,kg,824,FALSE,824,FALSE,0,FALSE,65357.047,0,65357.047,0,FALSE,TRUE
C,A,20210101,2021,52,2021,344,HKG,"China, Hong Kong SAR",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83,FALSE,8,kg,83,FALSE,83,FALSE,0,FALSE,3512.044,0,3512.044,0,TRUE,FALSE
C,A,20210101,2021,52,2021,276,DEU,Germany,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58938.012,TRUE,-1,N/A,0,FALSE,58938.012,TRUE,0,FALSE,981281.933,0,981281.933,6,FALSE,TRUE
C,A,20210101,2021,52,2021,276,DEU,Germany,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,421076.507,TRUE,-1,N/A,0,FALSE,421076.507,TRUE,0,FALSE,0,3453838.607,3453838.607,6,FALSE,TRUE
C,A,20210101,2021,52,2021,320,GTM,Guatemala,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,678,FALSE,8,kg,678,FALSE,678,FALSE,0,FALSE,27325,0,27325,0,TRUE,FALSE
C,A,20210101,2021,52,2021,344,HKG,"China, Hong Kong SAR",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8000,FALSE,8,kg,8000,FALSE,8000,FALSE,0,FALSE,4013.765,0,4013.765,0,TRUE,FALSE
C,A,20210101,2021,52,2021,344,HKG,"China, Hong Kong SAR",X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,371600,FALSE,8,kg,371600,FALSE,371600,FALSE,0,FALSE,0,1470830.501,1470830.501,0,TRUE,FALSE
C,A,20210101,2021,52,2021,360,IDN,Indonesia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122071,FALSE,8,kg,122071,FALSE,122071,FALSE,0,FALSE,1094440,0,1094440,0,TRUE,FALSE
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,873.786,TRUE,-1,N/A,0,FALSE,873.786,TRUE,0,FALSE,9000,0,9000,6,TRUE,FALSE
C,A,20210101,2021,52,2021,380,ITA,Italy,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,1292.735,0,1292.735,0,TRUE,FALSE
C,A,20210101,2021,52,2021,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27425400,FALSE,8,kg,27425400,FALSE,27425400,FALSE,0,FALSE,314100403.4,0,314100403.4,0,TRUE,FALSE
C,A,20210101,2021,52,2021,392,JPN,Japan,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3510,FALSE,8,kg,3510,FALSE,3510,FALSE,0,FALSE,0,71113.306,71113.306,0,TRUE,FALSE
C,A,20210101,2021,52,2021,404,KEN,Kenya,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54,FALSE,8,kg,54,FALSE,54,FALSE,0,FALSE,128.577,0,128.577,0,TRUE,FALSE
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43720790,FALSE,8,kg,43720790,FALSE,43720790,FALSE,0,FALSE,558672207,0,558672207,0,TRUE,FALSE
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,256325,FALSE,8,kg,256325,FALSE,256325,FALSE,0,FALSE,0,1998808,1998808,0,TRUE,FALSE
C,A,20210101,2021,52,2021,414,KWT,Kuwait,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7000,FALSE,8,kg,7000,FALSE,7000,FALSE,0,FALSE,108722,0,108722,0,TRUE,FALSE
C,A,20210101,2021,52,2021,458,MYS,Malaysia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5800,FALSE,8,kg,5800,FALSE,5800,FALSE,0,FALSE,34355.244,0,34355.244,0,FALSE,TRUE
C,A,20210101,2021,52,2021,360,IDN,Indonesia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,376,FALSE,8,kg,376,FALSE,376,FALSE,0,FALSE,21218,0,21218,0,TRUE,FALSE
C,A,20210101,2021,52,2021,372,IRL,Ireland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7,FALSE,8,kg,7,FALSE,7,FALSE,0,FALSE,585.456,0,585.456,0,TRUE,FALSE
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,772.529,TRUE,5,u,261,FALSE,772.529,TRUE,0,FALSE,7000,0,7000,6,TRUE,FALSE
C,A,20210101,2021,52,2021,380,ITA,Italy,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40000,FALSE,8,kg,40000,FALSE,40000,FALSE,0,FALSE,247258.958,0,247258.958,0,TRUE,FALSE
C,A,20210101,2021,52,2021,380,ITA,Italy,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6400,FALSE,8,kg,6400,FALSE,6400,FALSE,0,FALSE,0,67150.081,67150.081,0,TRUE,FALSE
C,A,20210101,2021,52,2021,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1985370,FALSE,8,kg,1985370,FALSE,1985370,FALSE,0,FALSE,24702694.34,0,24702694.34,0,TRUE,FALSE
C,A,20210101,2021,52,2021,392,JPN,Japan,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140500,FALSE,8,kg,140500,FALSE,140500,FALSE,0,FALSE,0,1373766.941,1373766.941,0,TRUE,FALSE
C,A,20210101,2021,52,2021,400,JOR,Jordan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,304.504,TRUE,-1,N/A,0,FALSE,304.504,TRUE,0,FALSE,2759.155,0,2759.155,6,TRUE,FALSE
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3723878,FALSE,8,kg,3723878,FALSE,3723878,FALSE,0,FALSE,52846757,0,52846757,0,TRUE,FALSE
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3046721,FALSE,8,kg,3046721,FALSE,3046721,FALSE,0,FALSE,0,34444920,34444920,0,TRUE,FALSE
C,A,20210101,2021,52,2021,418,LAO,Lao People's Dem. Rep.,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9130,FALSE,8,kg,9130,FALSE,9130,FALSE,0,FALSE,913,0,913,0,TRUE,FALSE
C,A,20210101,2021,52,2021,458,MYS,Malaysia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1500,FALSE,8,kg,1500,FALSE,1500,FALSE,0,FALSE,23287.007,0,23287.007,0,FALSE,TRUE
C,A,20210101,2021,52,2021,480,MUS,Mauritius,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25,FALSE,8,kg,25,FALSE,25,FALSE,0,FALSE,104.96,59.771,104.96,0,FALSE,TRUE
C,A,20210101,2021,52,2021,490,S19,"Other Asia, nes",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,190159,FALSE,8,kg,190159,FALSE,190159,FALSE,0,FALSE,2619619.088,0,2619619.088,0,TRUE,FALSE
C,A,20210101,2021,52,2021,498,MDA,Rep. of Moldova,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,8,kg,50,FALSE,50,FALSE,0,FALSE,984,0,984,0,FALSE,TRUE
C,A,20210101,2021,52,2021,504,MAR,Morocco,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000,FALSE,8,kg,5000,FALSE,5000,FALSE,0,FALSE,115032.74,0,115032.74,0,TRUE,FALSE
C,A,20210101,2021,52,2021,528,NLD,Netherlands,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,222782,FALSE,8,kg,222782,FALSE,222782,FALSE,0,FALSE,1665681.564,0,1665681.564,0,TRUE,FALSE
C,A,20210101,2021,52,2021,528,NLD,Netherlands,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3002,FALSE,8,kg,3002,FALSE,3002,FALSE,0,FALSE,0,95152.641,95152.641,0,TRUE,FALSE
C,A,20210101,2021,52,2021,554,NZL,New Zealand,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,8,kg,1000,FALSE,1000,FALSE,1008,FALSE,8656.104,8354.081,8656.104,0,TRUE,FALSE
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,242.142,,242.142,0,FALSE,TRUE
C,A,20210101,2021,52,2021,586,PAK,Pakistan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19896,FALSE,8,kg,19896,FALSE,19896,FALSE,0,FALSE,57163.376,0,57163.376,0,TRUE,FALSE
C,A,20210101,2021,52,2021,608,PHL,Philippines,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39500,FALSE,8,kg,39500,FALSE,39500,FALSE,39861,FALSE,589814,571713,589814,0,TRUE,FALSE
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12131.23,TRUE,-1,N/A,0,FALSE,12131.23,TRUE,0,FALSE,144064,0,144064,6,TRUE,FALSE
C,A,20210101,2021,52,2021,643,RUS,Russian Federation,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41500.84,FALSE,8,kg,41500.84,FALSE,41500.84,FALSE,0,FALSE,652658.33,0,652658.33,0,TRUE,FALSE
C,A,20210101,2021,52,2021,643,RUS,Russian Federation,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20.1,FALSE,8,kg,20.1,FALSE,20.1,FALSE,0,FALSE,0,2231.31,2231.31,0,TRUE,FALSE
C,A,20210101,2021,52,2021,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14000,FALSE,8,kg,14000,FALSE,14000,FALSE,0,FALSE,270599.993,0,270599.993,0,TRUE,FALSE
C,A,20210101,2021,52,2021,490,S19,"Other Asia, nes",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38385.283,TRUE,-1,N/A,0,FALSE,38385.283,TRUE,0,FALSE,678868.742,0,678868.742,6,TRUE,FALSE
C,A,20210101,2021,52,2021,490,S19,"Other Asia, nes",X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62067,FALSE,8,kg,62067,FALSE,62067,FALSE,0,FALSE,0,1103301.675,1103301.675,0,TRUE,FALSE
C,A,20210101,2021,52,2021,528,NLD,Netherlands,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59147,FALSE,8,kg,59147,FALSE,59147,FALSE,0,FALSE,662377.152,0,662377.152,0,TRUE,FALSE
C,A,20210101,2021,52,2021,528,NLD,Netherlands,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15750,FALSE,8,kg,15750,FALSE,15750,FALSE,0,FALSE,0,125201.341,125201.341,0,TRUE,FALSE
C,A,20210101,2021,52,2021,554,NZL,New Zealand,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,1,FALSE,256.048,221.389,256.048,0,TRUE,FALSE
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,422.468,,422.468,0,FALSE,TRUE
C,A,20210101,2021,52,2021,586,PAK,Pakistan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17498,FALSE,8,kg,17498,FALSE,17498,FALSE,0,FALSE,85926.741,0,85926.741,0,TRUE,FALSE
C,A,20210101,2021,52,2021,591,PAN,Panama,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,775,FALSE,8,kg,775,FALSE,775,FALSE,775,FALSE,32729,0,32729,0,TRUE,FALSE
C,A,20210101,2021,52,2021,604,PER,Peru,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,350,FALSE,8,kg,350,FALSE,350,FALSE,0,FALSE,13699.99,0,13699.99,0,TRUE,FALSE
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16288.305,TRUE,-1,N/A,0,FALSE,16288.305,TRUE,0,FALSE,184858,0,184858,6,TRUE,FALSE
C,A,20210101,2021,52,2021,643,RUS,Russian Federation,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,351461.096,FALSE,8,kg,351461.096,FALSE,351461.096,FALSE,0,FALSE,3311011.46,0,3311011.46,0,TRUE,FALSE
C,A,20210101,2021,52,2021,643,RUS,Russian Federation,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,0,50,50,0,TRUE,FALSE
C,A,20210101,2021,52,2021,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,8,kg,500,FALSE,500,FALSE,0,FALSE,9680.8,0,9680.8,0,TRUE,FALSE
C,A,20210101,2021,52,2021,699,IND,India,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,327175,FALSE,8,kg,327175,FALSE,327175,FALSE,0,FALSE,3281422.089,0,3281422.089,0,TRUE,FALSE
C,A,20210101,2021,52,2021,702,SGP,Singapore,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,459100,FALSE,8,kg,459100,FALSE,459100,FALSE,0,FALSE,5302526.451,,5302526.451,0,TRUE,FALSE
C,A,20210101,2021,52,2021,702,SGP,Singapore,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000,FALSE,8,kg,2000,FALSE,2000,FALSE,0,FALSE,,32539.294,32539.294,0,TRUE,FALSE
C,A,20210101,2021,52,2021,704,VNM,Viet Nam,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27007.282,TRUE,-1,N/A,0,FALSE,27007.282,TRUE,0,FALSE,278175,0,278175,6,TRUE,FALSE
C,A,20210101,2021,52,2021,710,ZAF,South Africa,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5023.58,FALSE,8,kg,5023.58,FALSE,5023.58,FALSE,0,FALSE,0,119872.561,119872.561,0,FALSE,TRUE
